t,c_worker_threads,c_free_pct,c_cool_pct,c_pp_threads,c_partition_bits,c_dram_gib,c_target_gib,c_zipf_factor,c_fs,c_cm_split,latest_read_ratio,latest_window_gib,latest_window_ms,latest_window_offset_gib,space_usage_gib,p1_pct,p2_pct,p3_pct,poll_pct,find_parent_pct,iterate_children_pct,pc1,pc2,pc3,free_pct,cool_pct,evicted_mib,rounds,unswizzled,cpus,submit_ms,async_mb_ws,w_mib,allocate_ops,r_mib,tx,cycle,instr,L1-miss,br-miss,task,IPC,CPU,GHz,dt_id,dt_name,dt_misses_counter,dt_restarts_update_same_size,dt_restarts_structural_change,dt_restarts_read,dt_researchy_0,dt_researchy_1,dt_researchy_2
58,120,1,1,4,6,102,50,0.8,0,0,0,1,10000,0.1,53.0254,100,0,0,0,0,0,0,0,0,46.3898,0,0,2753373,0,119.914,0,0,0,0,0,6708293,60112.7,8369.13,30.7923,13.4956,17984.8,0.139224,119.914,3.34242,0,latest,0,14132643,0,0,0,0,0
59,120,1,1,4,6,102,50,0.8,0,0,0,1,10000,0.1,53.0254,100,0,0,0,0,0,0,0,0,46.3898,0,0,2754265,0,119.921,0,0,0,0,0,6708403,60116.1,8370.83,30.7978,13.5198,17985.7,0.139244,119.921,3.34244,0,latest,0,14145645,0,0,0,0,0
0,120,1,1,4,6,103,50,0.8,0,0,0,1,10000,0.1,53.0354,100,0,0,0,0,0,0,0,0,46.9002,0,0,2756378,0,2.41014,0,0,0,3475729,0,333,2005.65,1132.72,57.1201,9.78078,3012.29,0.564768,2.41014,0.665821,0,latest,0,0,622090,0,0,0,0
1,120,1,1,4,6,103,50,0.8,0,0,0,1,10000,0.1,53.0354,100,0,0,0,0,0,0,0,0,46.9002,0,0,2742998,0,119.286,0,0,0,0,0,6594268,58309,8433.67,30.198,13.5594,18202.3,0.144638,119.286,3.20338,0,latest,0,13735216,0,0,0,0,0
2,120,1,1,4,6,103,50,0.8,0,0,0,1,10000,0.1,53.0354,100,0,0,0,0,0,0,0,0,46.9002,0,0,2751648,0,119.916,0,0,0,0,0,6698842,60188.3,8537.39,30.1733,13.6158,18012.1,0.141845,119.916,3.34154,0,latest,0,14249926,0,0,0,0,0
3,120,1,1,4,6,103,50,0.8,0,0,0,1,10000,0.1,53.0354,100,0,0,0,0,0,0,0,0,46.9002,0,0,2750192,0,119.915,0,0,0,0,0,6717066,60032.6,8521.01,30.2013,13.6199,17962,0.14194,119.915,3.3422,0,latest,0,14258767,0,0,0,0,0
4,120,1,1,4,6,103,50,0.8,0,0,0,1,10000,0.1,53.0354,100,0,0,0,0,0,0,0,0,46.9002,0,0,2749495,0,119.917,0,0,0,0,0,6696212,60231.1,8536.73,30.1402,13.6281,18024.6,0.141733,119.917,3.34161,0,latest,0,14254008,0,0,0,0,0
5,120,1,1,4,6,103,50,0.8,0,0,0,1,10000,0.1,53.0354,100,0,0,0,0,0,0,0,0,46.9002,0,0,2754795,0,119.912,0,0,0,0,0,6675504,60424.6,8553.28,30.1726,13.6298,18074.7,0.141553,119.912,3.34305,0,latest,0,14244947,0,0,0,0,0
6,120,1,1,4,6,103,50,0.8,0,0,0,1,10000,0.1,53.0354,100,0,0,0,0,0,0,0,0,46.9002,0,0,2751914,0,119.918,0,0,0,0,0,6689387,60307.3,8546.8,30.1935,13.6125,18041.2,0.141721,119.918,3.34275,0,latest,0,14253090,0,0,0,0,0
7,120,1,1,4,6,103,50,0.8,0,0,0,1,10000,0.1,53.0354,100,0,0,0,0,0,0,0,0,46.9002,0,0,2752715,0,119.924,0,0,0,0,0,6677140,60409.4,8557.45,30.1696,13.6228,18075.7,0.141658,119.924,3.34202,0,latest,0,14254939,0,0,0,0,0
8,120,1,1,4,6,103,50,0.8,0,0,0,1,10000,0.1,53.0354,100,0,0,0,0,0,0,0,0,46.9002,0,0,2750993,0,119.921,0,0,0,0,0,6686682,60317.2,8546.55,30.1392,13.6304,18042,0.141693,119.921,3.34317,0,latest,0,14241093,0,0,0,0,0
9,120,1,1,4,6,103,50,0.8,0,0,0,1,10000,0.1,53.0354,100,0,0,0,0,0,0,0,0,46.9002,0,0,2746717,0,119.921,0,0,0,0,0,6691426,60274.3,8544.16,30.1727,13.6267,18033.6,0.141755,119.921,3.34234,0,latest,0,14251711,0,0,0,0,0
10,120,1,1,4,6,103,50,0.8,0,0,0,1,10000,0.1,53.0354,100,0,0,0,0,0,0,0,0,46.9002,0,0,2750218,0,119.922,0,0,0,0,0,6643365,60692.8,8574.01,30.3213,13.6806,18163.3,0.141269,119.922,3.3415,0,latest,0,14217393,0,0,0,0,0
11,120,1,1,4,6,103,50,0.8,0,0,0,1,10000,0.1,53.0354,100,0,0,0,0,0,0,0,0,46.9002,0,0,2764593,0,119.924,0,0,0,0,0,6295865,64056.8,8783.13,30.6999,14.1243,19162.5,0.137115,119.924,3.34282,0,latest,0,14164380,0,0,0,0,0
12,120,1,1,4,6,103,50,0.8,0,0,0,1,10000,0.1,53.0354,100,0,0,0,0,0,0,0,0,46.9002,0,0,2745383,0,119.922,0,0,0,0,0,6227913,64751.7,8868.82,30.9226,14.2345,19369.3,0.136966,119.922,3.34302,0,latest,0,14053174,0,0,0,0,0
13,120,1,1,4,6,103,50,0.8,0,0,0,1,10000,0.1,53.0354,100,0,0,0,0,0,0,0,0,46.9002,0,0,2743682,0,119.925,0,0,0,0,0,6250920,64513.8,8845.87,30.8513,14.1657,19297.9,0.137116,119.925,3.34305,0,latest,0,14056482,0,0,0,0,0
14,120,1,1,4,6,103,50,0.8,0,0,0,1,10000,0.1,53.0354,100,0,0,0,0,0,0,0,0,46.9002,0,0,2739224,0,119.921,0,0,0,0,0,6244303,64581,8854.73,30.8785,14.2128,19318,0.13711,119.921,3.34305,0,latest,0,14057881,0,0,0,0,0
15,120,1,1,4,6,103,50,0.8,0,0,0,1,10000,0.1,53.0354,100,0,0,0,0,0,0,0,0,46.9002,0,0,2742170,0,119.911,0,0,0,0,0,6279172,64217.9,8819.37,30.897,14.2046,19208.9,0.137335,119.911,3.34313,0,latest,0,14066522,0,0,0,0,0
16,120,1,1,4,6,103,50,0.8,0,0,0,1,10000,0.1,53.0354,100,0,0,0,0,0,0,0,0,46.9002,0,0,2768011,0,119.914,0,0,0,0,0,6342231,63564.4,8735.46,30.5396,14.0707,19019.2,0.137427,119.914,3.34212,0,latest,0,14198097,0,0,0,0,0
17,120,1,1,4,6,103,50,0.8,0,0,0,1,10000,0.1,53.0354,100,0,0,0,0,0,0,0,0,46.9002,0,0,2760726,0,119.919,0,0,0,0,0,6332275,63708.9,8755.67,30.6436,14.1023,19056.5,0.137432,119.919,3.34316,0,latest,0,14165186,0,0,0,0,0
18,120,1,1,4,6,103,50,0.8,0,0,0,1,10000,0.1,53.0354,100,0,0,0,0,0,0,0,0,46.9002,0,0,2743996,0,119.916,0,0,0,0,0,6315537,63851.2,8787.79,30.8512,14.1762,19108.6,0.137629,119.916,3.34149,0,latest,0,14097109,0,0,0,0,0
19,120,1,1,4,6,103,50,0.8,0,0,0,1,10000,0.1,53.0354,100,0,0,0,0,0,0,0,0,46.9002,0,0,2745655,0,119.912,0,0,0,0,0,6272868,64293.4,8827.16,30.8126,14.2017,19235.4,0.137295,119.912,3.34245,0,latest,0,14079754,0,0,0,0,0
20,120,1,1,4,6,103,50,0.8,0,0,0,1,10000,0.1,53.0354,100,0,0,0,0,0,0,0,0,46.9002,0,0,2738685,0,119.913,0,0,0,0,0,6274215,64264.1,8846.73,30.9515,14.1901,19223,0.137662,119.913,3.34308,0,latest,0,14093755,0,0,0,0,0
21,120,1,1,4,6,103,50,0.8,0,0,0,1,10000,0.1,53.0354,100,0,0,0,0,0,0,0,0,46.9002,0,0,2747575,0,119.914,0,0,0,0,0,6220809,64813.7,8974.04,31.3819,14.2274,19395.7,0.138459,119.914,3.34165,0,latest,0,14155779,0,0,0,0,0
22,120,1,1,4,6,103,50,0.8,0,0,0,1,10000,0.1,53.0354,100,0,0,0,0,0,0,0,0,46.9002,0,0,2748282,0,119.92,0,0,0,0,0,6206173,64978.3,8987.43,31.3672,14.2082,19442.3,0.138314,119.92,3.34211,0,latest,0,14152979,0,0,0,0,0
23,120,1,1,4,6,103,50,0.8,0,0,0,1,10000,0.1,53.0354,100,0,0,0,0,0,0,0,0,46.9002,0,0,2747652,0,119.918,0,0,0,0,0,6193683,65114.8,9002.62,31.4004,14.2135,19482.7,0.138258,119.918,3.34218,0,latest,0,14154697,0,0,0,0,0
24,120,1,1,4,6,103,50,0.8,0,0,0,1,10000,0.1,53.0354,100,0,0,0,0,0,0,0,0,46.9002,0,0,2748571,0,119.92,0,0,0,0,0,6226305,64780,8971.95,31.3467,14.1842,19379.8,0.138499,119.92,3.34265,0,latest,0,14172825,0,0,0,0,0
25,120,1,1,4,6,103,50,0.8,0,0,0,1,10000,0.1,53.0354,100,0,0,0,0,0,0,0,0,46.9002,0,0,2745923,0,119.914,0,0,0,0,0,6193561,65110.6,9001.18,31.3498,14.2145,19480.4,0.138244,119.914,3.34236,0,latest,0,14147054,0,0,0,0,0
26,120,1,1,4,6,103,50,0.8,0,0,0,1,10000,0.1,53.0354,100,0,0,0,0,0,0,0,0,46.9002,0,0,2759259,0,119.923,0,0,0,0,0,6223958,64809.8,8968.05,31.2669,14.1914,19388.7,0.138375,119.923,3.34265,0,latest,0,14261535,0,0,0,0,0
27,120,1,1,4,6,103,50,0.8,0,0,0,1,10000,0.1,53.0354,100,0,0,0,0,0,0,0,0,46.9002,0,0,2771798,0,119.913,0,0,0,0,0,6290317,64112,8886.81,31.0665,14.0872,19181.4,0.138614,119.913,3.34241,0,latest,0,14284179,0,0,0,0,0
28,120,1,1,4,6,103,50,0.8,0,0,0,1,10000,0.1,53.0354,100,0,0,0,0,0,0,0,0,46.9002,0,0,2750157,0,119.913,0,0,0,0,0,6212312,64655.8,8966.17,31.3456,14.2093,19423.9,0.138675,119.913,3.32867,0,latest,0,14132973,0,0,0,0,0
29,120,1,1,4,6,103,50,0.8,0,0,0,1,10000,0.1,53.0354,100,0,0,0,0,0,0,0,0,46.9002,0,0,2750146,0,119.921,0,0,0,0,0,6216607,64726.5,8968.67,31.3471,14.2123,19410.4,0.138562,119.921,3.33463,0,latest,0,14141663,0,0,0,0,0
30,120,1,1,4,6,103,50,0.8,0,0,0,1,10000,0.1,53.0354,100,0,0,0,0,0,0,0,0,46.9002,0,0,2746749,0,119.919,0,0,0,0,0,5897151,68383,9377.47,32.2548,14.6905,20455.7,0.137132,119.919,3.34298,0,latest,0,14168172,0,0,0,0,0
31,120,1,1,4,6,103,50,0.8,0,0,0,1,10000,0.1,53.0354,100,0,0,0,0,0,0,0,0,46.9002,0,0,2745889,0,119.922,0,0,0,0,0,5422439,74372.9,10048.6,33.73,15.4778,22247.6,0.135111,119.922,3.34296,0,latest,0,14139518,0,0,0,0,0
32,120,1,1,4,6,103,50,0.8,0,0,0,1,10000,0.1,53.0354,100,0,0,0,0,0,0,0,0,46.9002,0,0,2747775,0,119.925,0,0,0,0,0,5442374,74090.7,10013.6,33.7387,15.4391,22166.5,0.135153,119.925,3.34246,0,latest,0,14124316,0,0,0,0,0
33,120,1,1,4,6,103,50,0.8,0,0,0,1,10000,0.1,53.0354,100,0,0,0,0,0,0,0,0,46.9002,0,0,2747676,0,119.926,0,0,0,0,0,5433839,74209.5,10029.3,33.721,15.4365,22200.9,0.135149,119.926,3.34263,0,latest,0,14133738,0,0,0,0,0
34,120,1,1,4,6,103,50,0.8,0,0,0,1,10000,0.1,53.0354,100,0,0,0,0,0,0,0,0,46.9002,0,0,2745663,0,119.925,0,0,0,0,0,5439252,74136.9,10013.9,33.7164,15.4192,22178.5,0.135072,119.925,3.34274,0,latest,0,14111894,0,0,0,0,0
35,120,1,1,4,6,103,50,0.8,0,0,0,1,10000,0.1,53.0354,100,0,0,0,0,0,0,0,0,46.9002,0,0,2744295,0,119.923,0,0,0,0,0,5434511,74193.6,10019.6,33.7214,15.4192,22196,0.135047,119.923,3.34265,0,latest,0,14104238,0,0,0,0,0
36,120,1,1,4,6,103,50,0.8,0,0,0,1,10000,0.1,53.0354,100,0,0,0,0,0,0,0,0,46.9002,0,0,2742134,0,119.921,0,0,0,0,0,5439941,74126,10016.2,33.7228,15.4048,22173.5,0.135124,119.921,3.343,0,latest,0,14122759,0,0,0,0,0
37,120,1,1,4,6,103,50,0.8,0,0,0,1,10000,0.1,53.0354,100,0,0,0,0,0,0,0,0,46.9002,0,0,2753231,0,119.925,0,0,0,0,0,5452718,73987.9,9998.16,33.5906,15.3868,22129.8,0.135132,119.925,3.34336,0,latest,0,14149908,0,0,0,0,0
38,120,1,1,4,6,103,50,0.8,0,0,0,1,10000,0.1,53.0354,100,0,0,0,0,0,0,0,0,46.9002,0,0,2748569,0,119.914,0,0,0,0,0,5453647,73945.2,9998.82,33.6742,15.4047,22122.7,0.135219,119.914,3.34251,0,latest,0,14130969,0,0,0,0,0
39,120,1,1,4,6,103,50,0.8,0,0,0,1,10000,0.1,53.0354,100,0,0,0,0,0,0,0,0,46.9002,0,0,2748656,0,119.926,0,0,0,0,0,5477255,73632.4,9964.25,33.6558,15.4086,22029.7,0.135324,119.926,3.34242,0,latest,0,14132720,0,0,0,0,0
40,120,1,1,4,6,103,50,0.8,0,0,0,1,10000,0.1,53.0354,100,0,0,0,0,0,0,0,0,46.9002,0,0,2745822,0,119.922,0,0,0,0,0,5294486,76161.7,10198.6,34.0018,15.8374,22787.1,0.133907,119.922,3.34231,0,latest,0,14102245,0,0,0,0,0
41,120,1,1,4,6,103,50,0.8,0,0,0,1,10000,0.1,53.0354,100,0,0,0,0,0,0,0,0,46.9002,0,0,2758558,0,119.925,0,0,0,0,0,5195520,77657,10319.8,34.0293,16.1065,23227.7,0.132889,119.925,3.3433,0,latest,0,14202336,0,0,0,0,0
42,120,1,1,4,6,103,50,0.8,0,0,0,1,10000,0.1,53.0354,100,0,0,0,0,0,0,0,0,46.9002,0,0,2746868,0,119.926,0,0,0,0,0,5150547,78303.6,10391.2,34.1729,16.1854,23422,0.132704,119.926,3.34317,0,latest,0,14102270,0,0,0,0,0
43,120,1,1,4,6,103,50,0.8,0,0,0,1,10000,0.1,53.0354,100,0,0,0,0,0,0,0,0,46.9002,0,0,2740427,0,119.921,0,0,0,0,0,5147521,78338.1,10407.2,34.2106,16.2286,23436.8,0.13285,119.921,3.34253,0,latest,0,14090602,0,0,0,0,0
44,120,1,1,4,6,103,50,0.8,0,0,0,1,10000,0.1,53.0354,100,0,0,0,0,0,0,0,0,46.9002,0,0,2741027,0,119.921,0,0,0,0,0,5144561,78377.8,10401.2,34.2552,16.2069,23447.7,0.132706,119.921,3.34267,0,latest,0,14053027,0,0,0,0,0
45,120,1,1,4,6,103,50,0.8,0,0,0,1,10000,0.1,53.0354,100,0,0,0,0,0,0,0,0,46.9002,0,0,2741698,0,119.912,0,0,0,0,0,5151343,78274.3,10387.8,34.2559,16.2,23415,0.13271,119.912,3.34291,0,latest,0,14055334,0,0,0,0,0
46,120,1,1,4,6,103,50,0.8,0,0,0,1,10000,0.1,53.0354,100,0,0,0,0,0,0,0,0,46.9002,0,0,2741104,0,119.925,0,0,0,0,0,5118667,78778.4,10450.2,34.3484,16.2705,23567.3,0.132653,119.925,3.3427,0,latest,0,14073582,0,0,0,0,0
47,120,1,1,4,6,103,50,0.8,0,0,0,1,10000,0.1,53.0354,100,0,0,0,0,0,0,0,0,46.9002,0,0,2750619,0,119.924,0,0,0,0,0,5155503,78239.6,10379.3,34.1251,16.1682,23405.4,0.132661,119.924,3.3428,0,latest,0,14141250,0,0,0,0,0
48,120,1,1,4,6,103,50,0.8,0,0,0,1,10000,0.1,53.0354,100,0,0,0,0,0,0,0,0,46.9002,0,0,2743327,0,119.925,0,0,0,0,0,5120172,78770.7,10438.4,34.2449,16.2428,23563.1,0.132516,119.925,3.34297,0,latest,0,14057487,0,0,0,0,0
49,120,1,1,4,6,103,50,0.8,0,0,0,1,10000,0.1,53.0354,100,0,0,0,0,0,0,0,0,46.9002,0,0,2741831,0,119.917,0,0,0,0,0,5138147,78477.6,10416.4,34.2341,16.2264,23479.7,0.132731,119.917,3.34235,0,latest,0,14070217,0,0,0,0,0
50,120,1,1,4,6,103,50,0.8,0,0,0,1,10000,0.1,53.0354,100,0,0,0,0,0,0,0,0,46.9002,0,0,2750302,0,119.921,0,0,0,0,0,4972921,81308.6,10829.3,34.4653,16.4546,24328.4,0.133188,119.921,3.34213,0,latest,0,14085056,0,0,0,0,0
51,120,1,1,4,6,103,50,0.8,0,0,0,1,10000,0.1,53.0354,100,0,0,0,0,0,0,0,0,46.9002,0,0,2746022,0,119.918,0,0,0,0,0,4868003,82851.9,11051.9,34.5609,16.5912,24791.5,0.133393,119.918,3.34195,0,latest,0,14046398,0,0,0,0,0
52,120,1,1,4,6,103,50,0.8,0,0,0,1,10000,0.1,53.0354,100,0,0,0,0,0,0,0,0,46.9002,0,0,2742078,0,119.926,0,0,0,0,0,4869498,82838.9,11045,34.5306,16.5668,24781.6,0.133331,119.926,3.34276,0,latest,0,14030862,0,0,0,0,0
53,120,1,1,4,6,103,50,0.8,0,0,0,1,10000,0.1,53.0354,100,0,0,0,0,0,0,0,0,46.9002,0,0,2742489,0,119.919,0,0,0,0,0,4880486,82640.3,11027.8,34.5092,16.5605,24722.3,0.133443,119.919,3.34275,0,latest,0,14036118,0,0,0,0,0
54,120,1,1,4,6,103,50,0.8,0,0,0,1,10000,0.1,53.0354,100,0,0,0,0,0,0,0,0,46.9002,0,0,2744284,0,119.923,0,0,0,0,0,4864007,82912.9,11053.5,34.4819,16.5849,24804.5,0.133315,119.923,3.34266,0,latest,0,14025161,0,0,0,0,0
55,120,1,1,4,6,103,50,0.8,0,0,0,1,10000,0.1,53.0354,100,0,0,0,0,0,0,0,0,46.9002,0,0,2744860,0,119.92,0,0,0,0,0,4877122,82690,11028.9,34.4595,16.5547,24734.2,0.133376,119.92,3.34315,0,latest,0,14033525,0,0,0,0,0
56,120,1,1,4,6,103,50,0.8,0,0,0,1,10000,0.1,53.0354,100,0,0,0,0,0,0,0,0,46.9002,0,0,2743727,0,119.92,0,0,0,0,0,4862758,82930.9,11056.7,34.5561,16.5921,24805.9,0.133324,119.92,3.3432,0,latest,0,14027096,0,0,0,0,0
57,120,1,1,4,6,103,50,0.8,0,0,0,1,10000,0.1,53.0354,100,0,0,0,0,0,0,0,0,46.9002,0,0,2762635,0,119.924,0,0,0,0,0,4914747,82073.5,10951.1,34.2578,16.4401,24549.5,0.133431,119.924,3.34318,0,latest,0,14138884,0,0,0,0,0
58,120,1,1,4,6,103,50,0.8,0,0,0,1,10000,0.1,53.0354,100,0,0,0,0,0,0,0,0,46.9002,0,0,2738323,0,119.925,0,0,0,0,0,4870679,82814.2,11043.1,34.5143,16.5685,24772.5,0.133348,119.925,3.34299,0,latest,0,14038800,0,0,0,0,0
59,120,1,1,4,6,103,50,0.8,0,0,0,1,10000,0.1,53.0354,100,0,0,0,0,0,0,0,0,46.9002,0,0,2744167,0,119.923,0,0,0,0,0,4865364,82898.2,11053.8,34.5044,16.5861,24799.1,0.133342,119.923,3.34279,0,latest,0,14039412,0,0,0,0,0
0,120,1,1,4,6,104,50,0.8,0,0,0,1,10000,0.1,53.0321,100,0,0,0,0,0,0,0,0,47.414,0,0,2721182,0,1.97098,0,0,0,3475514,0,204,2789.08,1309.22,73.3676,12.1078,3523.91,0.46941,1.97098,0.791472,0,latest,0,1,678762,0,0,0,0
1,120,1,1,4,6,104,50,0.8,0,0,0,1,10000,0.1,53.0321,100,0,0,0,0,0,0,0,0,47.414,0,0,2727131,0,119.474,0,0,0,0,0,6476043,59911,8341.91,29.7711,14.0146,18564.3,0.139238,119.474,3.22722,0,latest,0,13636277,0,0,0,0,0
2,120,1,1,4,6,104,50,0.8,0,0,0,1,10000,0.1,53.0321,100,0,0,0,0,0,0,0,0,47.414,0,0,2745208,0,119.896,0,0,0,0,0,6599709,61102.9,8385.08,29.5815,14.0357,18279.9,0.137229,119.896,3.34262,0,latest,0,14053469,0,0,0,0,0
3,120,1,1,4,6,104,50,0.8,0,0,0,1,10000,0.1,53.0321,100,0,0,0,0,0,0,0,0,47.414,0,0,2743559,0,119.911,0,0,0,0,0,6580509,61284.1,8401.21,29.6189,14.0658,18335.4,0.137086,119.911,3.34239,0,latest,0,14043472,0,0,0,0,0
4,120,1,1,4,6,104,50,0.8,0,0,0,1,10000,0.1,53.0321,100,0,0,0,0,0,0,0,0,47.414,0,0,2744625,0,119.913,0,0,0,0,0,6564845,61429.1,8413.48,29.6272,14.0986,18378.9,0.136963,119.913,3.34237,0,latest,0,14050262,0,0,0,0,0
5,120,1,1,4,6,104,50,0.8,0,0,0,1,10000,0.1,53.0321,100,0,0,0,0,0,0,0,0,47.414,0,0,2741705,0,119.914,0,0,0,0,0,6583213,61333.3,8402.64,29.629,14.0758,18347.4,0.137,119.914,3.34288,0,latest,0,14049391,0,0,0,0,0
6,120,1,1,4,6,104,50,0.8,0,0,0,1,10000,0.1,53.0321,100,0,0,0,0,0,0,0,0,47.414,0,0,2771987,0,119.918,0,0,0,0,0,6658480,60594.9,8309.54,29.3431,13.9211,18122.8,0.137133,119.918,3.34357,0,latest,0,14176602,0,0,0,0,0
7,120,1,1,4,6,104,50,0.8,0,0,0,1,10000,0.1,53.0321,100,0,0,0,0,0,0,0,0,47.414,0,0,2767950,0,119.916,0,0,0,0,0,6605089,61061.4,8357.66,29.438,13.976,18271,0.136873,119.916,3.34199,0,latest,0,14154926,0,0,0,0,0
8,120,1,1,4,6,104,50,0.8,0,0,0,1,10000,0.1,53.0321,100,0,0,0,0,0,0,0,0,47.414,0,0,2747704,0,119.918,0,0,0,0,0,6556925,61518.8,8419.06,29.6161,14.0799,18402.1,0.136853,119.918,3.34303,0,latest,0,14041747,0,0,0,0,0
9,120,1,1,4,6,104,50,0.8,0,0,0,1,10000,0.1,53.0321,100,0,0,0,0,0,0,0,0,47.414,0,0,2747756,0,119.911,0,0,0,0,0,6570890,61374,8401.66,29.6011,14.0628,18361.9,0.136893,119.911,3.34247,0,latest,0,14017696,0,0,0,0,0
10,120,1,1,4,6,104,50,0.8,0,0,0,1,10000,0.1,53.0321,100,0,0,0,0,0,0,0,0,47.414,0,0,2747985,0,119.921,0,0,0,0,0,6361944,63522.6,8656.39,30.0367,14.3166,19000.6,0.136273,119.921,3.34318,0,latest,0,14035783,0,0,0,0,0
11,120,1,1,4,6,104,50,0.8,0,0,0,1,10000,0.1,53.0321,100,0,0,0,0,0,0,0,0,47.414,0,0,2750867,0,119.902,0,0,0,0,0,4898292,82309.7,10808,33.3222,16.5181,24621,0.131309,119.902,3.34307,0,latest,0,13811164,0,0,0,0,0
12,120,1,1,4,6,104,50,0.8,0,0,0,1,10000,0.1,53.0321,100,0,0,0,0,0,0,0,0,47.414,0,0,2753739,0,119.915,0,0,0,0,0,4904765,82204.6,10793.4,33.2887,16.5046,24588.6,0.131299,119.915,3.34319,0,latest,0,13806804,0,0,0,0,0
13,120,1,1,4,6,104,50,0.8,0,0,0,1,10000,0.1,53.0321,100,0,0,0,0,0,0,0,0,47.414,0,0,2754634,0,119.916,0,0,0,0,0,4905562,82193.3,10795.9,33.2913,16.4746,24586.4,0.131348,119.916,3.34304,0,latest,0,13825839,0,0,0,0,0
14,120,1,1,4,6,104,50,0.8,0,0,0,1,10000,0.1,53.0321,100,0,0,0,0,0,0,0,0,47.414,0,0,2754839,0,119.921,0,0,0,0,0,4905501,82199.4,10789.8,33.2068,16.4478,24588.6,0.131264,119.921,3.34299,0,latest,0,13809280,0,0,0,0,0
15,120,1,1,4,6,104,50,0.8,0,0,0,1,10000,0.1,53.0321,100,0,0,0,0,0,0,0,0,47.414,0,0,2756435,0,119.913,0,0,0,0,0,4905414,82199.9,10790.2,33.2606,16.4534,24585.3,0.131267,119.913,3.34346,0,latest,0,13812751,0,0,0,0,0
16,120,1,1,4,6,104,50,0.8,0,0,0,1,10000,0.1,53.0321,100,0,0,0,0,0,0,0,0,47.414,0,0,2748463,0,119.914,0,0,0,0,0,4914073,82036.6,10785.1,33.262,16.4748,24547.1,0.131467,119.914,3.342,0,latest,0,13824357,0,0,0,0,0
17,120,1,1,4,6,104,50,0.8,0,0,0,1,10000,0.1,53.0321,100,0,0,0,0,0,0,0,0,47.414,0,0,2754782,0,119.918,0,0,0,0,0,4899414,82303.3,10802.7,33.2825,16.4927,24618.5,0.131255,119.918,3.34315,0,latest,0,13807863,0,0,0,0,0
18,120,1,1,4,6,104,50,0.8,0,0,0,1,10000,0.1,53.0321,100,0,0,0,0,0,0,0,0,47.414,0,0,2757319,0,119.918,0,0,0,0,0,4904948,82208.7,10794.6,33.2512,16.4912,24588.4,0.131307,119.918,3.3434,0,latest,0,13821675,0,0,0,0,0
19,120,1,1,4,6,104,50,0.8,0,0,0,1,10000,0.1,53.0321,100,0,0,0,0,0,0,0,0,47.414,0,0,2757243,0,119.921,0,0,0,0,0,4909548,82129.9,10783.1,33.241,16.471,24567.4,0.131294,119.921,3.34304,0,latest,0,13817953,0,0,0,0,0
20,120,1,1,4,6,104,50,0.8,0,0,0,1,10000,0.1,53.0321,100,0,0,0,0,0,0,0,0,47.414,0,0,2771172,0,119.915,0,0,0,0,0,5239988,77105.4,10297.5,32.4037,15.9227,23160.6,0.133551,119.915,3.32917,0,latest,0,13984656,0,0,0,0,0
21,120,1,1,4,6,104,50,0.8,0,0,0,1,10000,0.1,53.0321,100,0,0,0,0,0,0,0,0,47.414,0,0,2750149,0,119.912,0,0,0,0,0,6083266,66312.1,9256.74,30.9298,14.5305,19832.7,0.139594,119.912,3.34357,0,latest,0,14060337,0,0,0,0,0
22,120,1,1,4,6,104,50,0.8,0,0,0,1,10000,0.1,53.0321,100,0,0,0,0,0,0,0,0,47.414,0,0,2753140,0,119.916,0,0,0,0,0,6056618,66600.8,9285.31,30.9583,14.5636,19921,0.139417,119.916,3.34324,0,latest,0,14069003,0,0,0,0,0
23,120,1,1,4,6,104,50,0.8,0,0,0,1,10000,0.1,53.0321,100,0,0,0,0,0,0,0,0,47.414,0,0,2749041,0,119.914,0,0,0,0,0,6034510,66823.4,9312.97,31.0117,14.6112,19994.1,0.139367,119.914,3.34216,0,latest,0,14036605,0,0,0,0,0
24,120,1,1,4,6,104,50,0.8,0,0,0,1,10000,0.1,53.0321,100,0,0,0,0,0,0,0,0,47.414,0,0,2749659,0,119.918,0,0,0,0,0,6045237,66707.1,9303.47,30.9883,14.5943,19960.7,0.139468,119.918,3.34193,0,latest,0,14043481,0,0,0,0,0
25,120,1,1,4,6,104,50,0.8,0,0,0,1,10000,0.1,53.0321,100,0,0,0,0,0,0,0,0,47.414,0,0,2749016,0,119.915,0,0,0,0,0,6025434,66925.6,9318.36,31.0441,14.5772,20026.3,0.139235,119.915,3.34189,0,latest,0,14021136,0,0,0,0,0
26,120,1,1,4,6,104,50,0.8,0,0,0,1,10000,0.1,53.0321,100,0,0,0,0,0,0,0,0,47.414,0,0,2751895,0,119.92,0,0,0,0,0,6054900,66611.3,9287.85,30.9273,14.565,19923.8,0.139434,119.92,3.3433,0,latest,0,14046985,0,0,0,0,0
27,120,1,1,4,6,104,50,0.8,0,0,0,1,10000,0.1,53.0321,100,0,0,0,0,0,0,0,0,47.414,0,0,2743790,0,119.921,0,0,0,0,0,6037641,66792.2,9313.13,31.0084,14.609,19985.6,0.139434,119.921,3.34201,0,latest,0,14028266,0,0,0,0,0
